panel,model_year,engine_family,carryover_family,lineage_root,lineage_depth
nonroad,2022,NDZXL02.2112,MDZXL02.2112,LDZXL02.2112,2
nonroad,2021,MCEXL030.AAD,CCEXL030.AAD,CCEXL030.AAD,1
nonroad,2022,NDZXL03.6018,MDZXL03.6018,MDZXL03.6018,1
nonroad,2022,NDZXL06.1048,MDZXL06.1048,MDZXL06.1048,1
nonroad,2022,NDZXL07.1030,MDZXL07.1030,CDZXL07.1030,9
nonroad,2022,NYDXL.570NUA,DYDXL0.57NUA,DYDXL0.57NUA,1
nonroad,2021,MCPXL18.1HXF,LCPXL18.1HXF,CCPXL18.1HXA,9
nonroad,2021,MFPXL06.7FR2,,MFPXL06.7FR2,0
nonroad,2022,NKOEL3.24NAX,JKOEL3.24NAX,JKOEL3.24NAX,1
nonroad,2022,NICLL01.1B3X,GICLL1.12B3X,DICLL1.12B3X,4
nonroad,2022,NDCLL01.0D75,,NDCLL01.0D75,0
nonroad,2022,NTTVL02.9WMS,MTTVL02.9WMS,LTTVL02.9WMS,2
nonroad,2022,NJDXL02.9318,KJDXL02.9318,KJDXL02.9318,1
nonroad,2022,NDICL07.6LEA,MDICL07.6LEA,GDICL07.6LEA,6
nonroad,2022,NPKXL07.0VL4,MPKXL07.0VL4,LPKXL07.0VL4,2
nonroad,2022,NCPXL106.NZS,MCPXL106.NZS,CCPXL106.NZS,10
nonroad,2016,GSZXL05.2QXA,ESZXL05.2QXA,ESZXL05.2QXA,1
nonroad,2021,MSZXL05.2QXA,ESZXL05.2QXA,ESZXL05.2QXA,1
nonroad,2022,NYDXL01.6NMA,DYDXL1.64NMA,DYDXL1.64NMA,1
nonroad,2022,NYDXL02.2S4N,CYDXL2.19J4N,CYDXL2.19J4N,1
nonroad,2023,PCEXL02.8AAD,LCEXL02.8AAD,LCEXL02.8AAD,1
nonroad,2016,GSZXL05.2RXA,FSZXL05.2RXA,FSZXL05.2RXA,1
nonroad,2022,NSZXL05.2RXA,FSZXL05.2RXA,FSZXL05.2RXA,1
nonroad,2022,NYDXL01.6NKA,DYDXL1.64NKA,DYDXL1.64NKA,1
nonroad,2022,NY9XL16.4DAA,LY9XL16.4DAA,KY9XL16.4DAA,2
nonroad,2023,PCPXL12.5NYS,NCPXL12.5NYS,ECPXL12.5NYS,9
nonroad,2023,PDZXL06.1061,NDZXL06.1061,NDZXL06.1061,1
nonroad,2020,LSZXL15.7QXB,FSZXL15.7QXB,FSZXL15.7QXB,1
nonroad,2023,PDZXL02.9120,NDZXL02.9120,NDZXL02.9120,1
nonroad,2023,PKLXL11.0DDD,MKLXL11.0DDD,MKLXL11.0DDD,1
nonroad,2023,PSZXL05.2RXA,FSZXL05.2RXA,FSZXL05.2RXA,1
nonroad,2022,NSIDL07.5I7C,,NSIDL07.5I7C,0
nonroad,2022,NKLXL23.2FDE,MKLXL23.2FDE,MKLXL23.2FDE,1
nonroad,2023,PJDXL04.5304,EJDXL04.5304,EJDXL04.5304,1
nonroad,2023,PHZXL1.95C50,MHZXL1.95C50,MHZXL1.95C50,1
nonroad,2022,NFPXL12.9TDS,HFPXL12.9TDS,HFPXL12.9TDS,1
nonroad,2023,PPKXL04.4NM1,NPKXL04.4NM1,CPKXL04.4NM1,11
nonroad,2022,NCEXL50.0AAG,,NCEXL50.0AAG,0
nonroad,2023,PKBXL.416KCC,GKBXL.416KCC,GKBXL.416KCC,1
nonroad,2022,NJDXL04.5304,EJDXL04.5304,EJDXL04.5304,1
nonroad,2023,PKBXL.778KCB,DKBXL.778KCB,DKBXL.778KCB,1
nonroad,2023,PKBXL01.0BCB,DKBXL01.0BCB,DKBXL01.0BCB,1
nonroad,2023,PKBXL01.3DCB,DKBXL01.3DCB,DKBXL01.3DCB,1
nonroad,2023,PKBXL01.0BCC,NKBXL01.0BCC,NKBXL01.0BCC,1
nonroad,2023,PKBXL01.5BCC,DKBXL01.5BCC,DKBXL01.5BCC,1
nonroad,2022,NCPXL78.1NSG,,NCPXL78.1NSG,0
nonroad,2023,PPKXL01.1F2V,NPKXL01.1F2V,LPKXL1.13F2V,3
nonroad,2023,PJDXL18.0341,,PJDXL18.0341,0
nonroad,2023,PYDXL01.3TPA,JYDXL1.27TPA,JYDXL1.27TPA,1
nonroad,2022,NDZXL02.2111,,NDZXL02.2111,0
nonroad,2023,PKBXL01.5A1D,LKBXL01.5A1D,LKBXL01.5A1D,1
nonroad,2023,PYDXL.993NS4,,PYDXL.993NS4,0
nonroad,2023,PICLL02.4F4I,,PICLL02.4F4I,0
nonroad,2023,PKBXL02.4E2D,KKBXL02.4E2D,KKBXL02.4E2D,1
nonroad,2022,NDZXL03.6123,,NDZXL03.6123,0
nonroad,2022,NFPXL03.6EH1,MFPXL03.6EH1,MFPXL03.6EH1,1
nonroad,2023,PJDXL13.5310,FJDXL13.5310,FJDXL13.5310,1
nonroad,2023,PJDXL09.0319,LJDXL09.0319,LJDXL09.0319,1
nonroad,2023,PYDXL.993NSB,,PYDXL.993NSB,0
nonroad,2023,PKBXL03.8A1C,LKBXL03.8A1C,LKBXL03.8A1C,1
nonroad,2023,PKBXL02.2FCC,CKBXL02.2FCC,CKBXL02.2FCC,1
nonroad,2022,NICLL01.8F3X,,NICLL01.8F3X,0
nonroad,2022,NLHAL12.0SQC,ELHAL12.0SQC,ELHAL12.0SQC,1
nonroad,2022,NKLXL50.0AAI,,NKLXL50.0AAI,0
nonroad,2023,P6AXL04.2Z17,K6AXL04.2Z17,K6AXL04.2Z17,1
nonroad,2022,NJDXL09.0333,MJDXL09.0333,MJDXL09.0333,1
nonroad,2023,PMVXL03.3EAB,MMVXL03.3EAB,MMVXL03.3EAB,1
nonroad,2023,PKOEL3.24NAX,JKOEL3.24NAX,JKOEL3.24NAX,1
nonroad,2023,PMVXL02.2EAA,DMVXL02.2AAA,DMVXL02.2AAA,1
nonroad,2023,PKBXL03.3E2D,KKBXL03.3E2D,KKBXL03.3E2D,1
nonroad,2023,PJCBL04.4EM1,,PJCBL04.4EM1,0
nonroad,2023,PJCBL04.8EM1,,PJCBL04.8EM1,0
nonroad,2023,PSIDL07.4G6B,NSIDL07.4G6B,MSIDL07.4G6B,2
nonroad,2022,NMDDL76.3XTM,FMDDL95.4XTM,FMDDL95.4XTM,1
nonroad,2023,PHZXL.722M92,,PHZXL.722M92,0
nonroad,2023,PSIDL09.8H6C,,PSIDL09.8H6C,0
nonroad,2023,PKBXL06.1C5D,,PKBXL06.1C5D,0
nonroad,2024,RSZXL02.2ZTA,FSZXL02.2ZTA,FSZXL02.2ZTA,1
nonroad,2024,RCPXL106.NVG,PCPXL106.NVG,KCPXL106.NVG,5
nonroad,2023,PFPXL11.1FR1,NFPXL11.1FR1,NFPXL11.1FR1,1
nonroad,2023,PJCBL04.4TA5,LJCBL04.4TA5,LJCBL04.4TA5,1
nonroad,2023,PKLXL04.5AAP,,PKLXL04.5AAP,0
nonroad,2023,PKHXL03.4TDS,,PKHXL03.4TDS,0
nonroad,2024,RJDXL13.5132,CJDXL13.5132,CJDXL13.5132,1
nonroad,2023,PJDXL13.5334,MJDXL13.5334,MJDXL13.5334,1
nonroad,2023,PDZXL02.9020,,PDZXL02.9020,0
nonroad,2023,PVPXL16.1ACW,NVPXL16.1ACW,KVPXL16.1ACW,4
nonroad,2024,RYDXL02.2NFB,,RYDXL02.2NFB,0
nonroad,2024,RFPXL06.7LIM,KFPXL06.7LIM,KFPXL06.7LIM,1
nonroad,2024,RDZXL02.2110,PDZXL02.2110,NDZXL02.2110,2
nonroad,2023,PKHXL02.5ESM,,PKHXL02.5ESM,0
nonroad,2023,PLHAL16.2VQC,FLHAL16.2VQC,ELHAL16.2VQC,2
nonroad,2024,RLGCL01.9L3T,JLGCL01.9L3T,FLGCL01.9L3T,3
nonroad,2024,RPKXL04.4NM1,PPKXL04.4NM1,CPKXL04.4NM1,12
nonroad,2024,RPKXL01.1SLV,PPKXL01.1SLV,LPKXL1.13SLV,4
nonroad,2024,RPKXL01.5N3C,PPKXL01.5N3C,LPKXL1.49N3C,4
nonroad,2024,RMVXL37.1BBA,7MVXL37.1BBA,RMVXL37.1BBA,0
nonroad,2024,RLGCL02.5L4A,HLGCL02.5L4A,HLGCL02.5L4A,1
nonroad,2024,RCEXL13.0AAA,ECEXL13.0AAA,ECEXL13.0AAA,1
nonroad,2024,RMVXL03.3EAC,KMVXL03.3EAC,KMVXL03.3EAC,1
nonroad,2024,RPKXL.761F2V,PPKXL.761F2V,LPKXL.761F2V,4
nonroad,2023,PPKXL02.2IW1,NPKXL02.2IW1,LPKXL2.22IW1,3
nonroad,2024,RPKXL01.5F2C,PPKXL01.5F2C,LPKXL1.49F2C,4
nonroad,2024,RJDXL04.5304,EJDXL04.5304,EJDXL04.5304,1
nonroad,2023,PFPXL03.4DE1,NFPXL03.4DE1,LFPXL03.4DE1,2
nonroad,2024,RHZXL.517M54,PHZXL.517M54,MHZXL.517M54,3
nonroad,2024,RPKXL01.1IZ1,PPKXL01.1IZ1,MPKXL01.1IZ1,3
nonroad,2023,PFPXL03.4DES,LFPXL03.4DES,LFPXL03.4DES,1
nonroad,2023,PFPXL03.4CDC,HFPXL03.4CDC,DFPXL03.4CDC,5
nonroad,2024,RDZXL02.9118,PDZXL02.9118,PDZXL02.9118,1
nonroad,2022,NVPXL07.7CJA,,NVPXL07.7CJA,0
nonroad,2023,PPKXL02.8FM1,NPKXL02.8FM1,NPKXL02.8FM1,1
nonroad,2024,RICLL01.5C3X,GICLL1.50C3X,DICLL1.50C3X,4
nonroad,2024,RFPXL15.9T4D,PFPXL15.9T4D,PFPXL15.9T4D,1
nonroad,2024,RPKXL02.2TD7,PPKXL02.2TD7,PPKXL02.2TD7,1
nonroad,2024,RMDDL14.0ZWK,AMDDL14.0GWK,RMDDL14.0ZWK,0
nonroad,2024,RMMLL02.6M63,HMMLL02.6M63,HMMLL02.6M63,1
nonroad,2024,RMMLL02.6M73,HMMLL02.6M73,HMMLL02.6M73,1
nonroad,2024,RJDXL13.5310,FJDXL13.5310,FJDXL13.5310,1
nonroad,2024,RKBXL01.5DCB,DKBXL01.1DCB,DKBXL01.1DCB,1
nonroad,2024,RMMLL02.7C45,GMMLL02.7C45,GMMLL02.7C45,1
nonroad,2024,RKBXL03.8CKD,DKBXL03.8CKD,DKBXL03.8CKD,1
nonroad,2024,RFPXL03.4DE1,,RFPXL03.4DE1,0
nonroad,2024,RLHAL16.2VQC,FLHAL16.2VQC,ELHAL16.2VQC,2
nonroad,2024,RKBXL02.6G3D,KKBXL02.6G3D,KKBXL02.6G3D,1
nonroad,2024,RKBXL03.3EMD,FKBXL03.3EMD,FKBXL03.3EMD,1
nonroad,2023,PCPXL106.NVF,NCPXL106.NVF,HCPXL106.NVF,6
nonroad,2024,RYDXL03.3TGA,PYDXL03.3TGA,PYDXL03.3TGA,1
nonroad,2023,PDZXL03.6123,,PDZXL03.6123,0
nonroad,2023,PKLXL02.4KDC,MKLXL02.4KDC,MKLXL02.4KDC,1
nonroad,2023,PVPXL10.8CJB,,PVPXL10.8CJB,0
nonroad,2024,RCPXL84.7NSF,PCPXL84.7NSF,FCPXL84.7NSF,9
nonroad,2024,RKOEL1.64NAX,NKOEL1.64NAX,NKOEL1.64NAX,1
nonroad,2024,RFPXL03.4CSD,,RFPXL03.4CSD,0
nonroad,2024,RCEXL0505AAE,ECEXL0505AAE,CCEXL0505AAE,3
nonroad,2024,RJDXL18.0342,,RJDXL18.0342,0
nonroad,2024,RCEXL15.0AAI,ECEXL15.0AAI,CCEXL15.0AAI,3
nonroad,2024,RYDXL01.6S3A,CYDXL1.64J3N,CYDXL1.64J3N,1
nonroad,2024,RYDXL01.6NDA,PYDXL01.6NDA,PYDXL01.6NDA,1
nonroad,2024,RFPXL03.4DEP,LFPXL03.4DEP,LFPXL03.4DEP,1
nonroad,2022,NCEXL04.5AAL,,NCEXL04.5AAL,0
nonroad,2019,KCEXL15.0AAL,ECEXL15.0AAL,ECEXL15.0AAL,1
nonroad,2021,MCEXL06.7AAQ,,MCEXL06.7AAQ,0
nonroad,2022,NCEXL0275AAG,,NCEXL0275AAG,0
nonroad,2023,PCEXL08.9AAQ,KCEXL08.9AAQ,KCEXL08.9AAQ,1
nonroad,2017,HCEXL0409AAB,,HCEXL0409AAB,0
nonroad,2019,KCEXL0409AAC,,KCEXL0409AAC,0
nonroad,2014,ECEXL0409AAD,,ECEXL0409AAD,0
nonroad,2012,CCEXL0409AAD,,CCEXL0409AAD,0
nonroad,2024,RSIDL07.4I7C,PSIDL07.4I7C,MSIDL07.4I7C,3
nonroad,2016,GCEXL15.0AAI,ECEXL15.0AAI,CCEXL15.0AAI,3
nonroad,2024,RKBXL02.6E1D,KKBXL02.6E1D,KKBXL02.6E1D,1
nonroad,2024,RFPXL06.7FR2,PFPXL06.7FR2,MFPXL06.7FR2,2
nonroad,2024,RCPXL15.2NYS,PCPXL15.2NYS,CCPXL15.2NYS,12
nonroad,2025,SCPXL84.7NSF,RCPXL84.7NSF,FCPXL84.7NSF,10
nonroad,2024,RMDDL22.4ZWR,,RMDDL22.4ZWR,0
nonroad,2024,RKBXL.899KFB,PKBXL.898KFB,PKBXL.898KFB,1
nonroad,2024,RFPXL08.7FR1,,RFPXL08.7FR1,0
nonroad,2021,MDICL03.4LEA,LDICL03.4LEA,HDICL03.4LEA,4
nonroad,2024,RYDXL.320H1E,,RYDXL.320H1E,0
nonroad,2025,SPKXL07.0PW1,RPKXL07.0PW1,EPKXL07.0PW1,11
nonroad,2025,SPKXL04.4NR1,RPKXL04.4NR1,FPKXL04.4NR1,10
nonroad,2025,SPKXL04.4NM1,RPKXL04.4NM1,CPKXL04.4NM1,13
nonroad,2015,FDICL03.4LEA,,FDICL03.4LEA,0
nonroad,2021,MDICL03.4LEC,LDICL03.4LEC,HDICL03.4LEC,4
nonroad,2024,RDZXL07.8047,,RDZXL07.8047,0
nonroad,2025,SJDXL09.0114,CJDXL09.0114,CJDXL09.0114,1
nonroad,2022,NCEXL60.0AAB,,NCEXL60.0AAB,0
nonroad,2024,RKHXL02.5EST,,RKHXL02.5EST,0
nonroad,2024,RKHXL01.4SF1,,RKHXL01.4SF1,0
nonroad,2021,MCEXL78.0AAA,ECEXL78.0AAA,ECEXL78.0AAA,1
nonroad,2020,LCEXL78.0AAA,ECEXL78.0AAA,ECEXL78.0AAA,1
nonroad,2017,HCEXL95.0AAA,GCEXL95.0AAA,GCEXL95.0AAA,1
nonroad,2025,SLHAL103.VQC,MLHAL103.VQC,MLHAL103.VQC,1
nonroad,2024,RKBXL02.6E3D,KKBXL02.6E3D,KKBXL02.6E3D,1
nonroad,2024,RKBXL02.4E3D,KKBXL02.4E3D,KKBXL02.4E3D,1
nonroad,2024,RVPXL12.8CJB,,RVPXL12.8CJB,0
nonroad,2024,RMNBL16.2VGT,MMNBL16.2VGT,MMNBL16.2VGT,1
nonroad,2025,SLHAL45.0VQC,,SLHAL45.0VQC,0
nonroad,2024,RDZXL07.1032,,RDZXL07.1032,0
nonroad,2025,SKBXL.479KCC,MKBXL.479KCC,MKBXL.479KCC,1
nonroad,2024,RDICL21.9LBG,PDICL21.9LBG,NDICL21.9LBG,2
nonroad,2024,RKHXL01.4KSE,,RKHXL01.4KSE,0
nonroad,2025,SKBXL.277KCC,GKBXL.276KCC,GKBXL.276KCC,1
nonroad,2025,SKBXL.326KCB,DKBXL.325KCB,DKBXL.325KCB,1
nonroad,2025,SKBXL01.0BCC,NKBXL01.0BCC,NKBXL01.0BCC,1
nonroad,2025,SKBXL01.5BCC,DKBXL01.5BCC,DKBXL01.5BCC,1
nonroad,2025,SLHAL18.0SQC,PLHAL18.0SQC,PLHAL18.0SQC,1
nonroad,2025,SDZXL02.2112,RDZXL02.2112,LDZXL02.2112,5
nonroad,2025,SHZXL02.0V53,RHZXL02.0V53,RHZXL02.0V53,1
nonroad,2024,RDICL05.8LEB,PDICL05.8LEB,MDICL05.8LEB,3
nonroad,2025,SKBXL02.4GMC,NKBXL02.4GMC,NKBXL02.4GMC,1
nonroad,2018,JCEXL060.AAD,,JCEXL060.AAD,0
nonroad,2025,SJDXL02.9339,NJDXL02.9339,NJDXL02.9339,1
nonroad,2025,SPKXL02.2NLT,RPKXL02.2NLT,LPKXL2.22NLT,4
nonroad,2023,PCEXL60.0AAF,,PCEXL60.0AAF,0
nonroad,2024,RPKXL07.0BN1,PPKXL07.0BN1,EPKXL07.0BN1,10
nonroad,2024,RPKXL04.4MW1,PPKXL04.4MW1,FPKXL04.4MW1,9
nonroad,2024,RPKXL02.2IR1,PPKXL02.2IR1,LPKXL2.22IR1,4
nonroad,2024,RVPXL12.8BCA,PVPXL12.8BCA,KVPXL12.8BCA,5
nonroad,2024,RPKXL04.4SU1,PPKXL04.4SU1,LPKXL04.4SU1,4
nonroad,2025,SPKXL01.5F2C,RPKXL01.5F2C,LPKXL1.49F2C,5
nonroad,2024,RCEXL06.7AAQ,,RCEXL06.7AAQ,0
nonroad,2025,SICLL01.1B3X,GICLL1.12B3X,DICLL1.12B3X,4
nonroad,2025,SFTGL03.0R3C,LFTGL03.0R3C,LFTGL03.0R3C,1
nonroad,2024,RCEXL06.7AAU,,RCEXL06.7AAU,0
nonroad,2024,RPKXL02.8FM1,PPKXL02.8FM1,NPKXL02.8FM1,2
nonroad,2017,HLHAL7.96SQC,ELHAL7.96SQC,ELHAL7.96SQC,1
nonroad,2024,RVSXL16.1T4F,,RVSXL16.1T4F,0
nonroad,2020,LLHAL24.2VQT,GLHAL24.2VQT,GLHAL24.2VQT,1
nonroad,2025,SMNBL15.3OR4,,SMNBL15.3OR4,0
nonroad,2020,LLHAL16.2VQC,ELHAL16.2VQC,ELHAL16.2VQC,1
nonroad,2025,SMDDL40.1GNR,GMDDL40.1GNR,FMDDL40.1GNR,2
nonroad,2025,SHZXL02.0C51,RHZXL02.0C51,RHZXL02.0C51,1
nonroad,2025,SYDXL01.1NPB,NYDXL01.1NPB,NYDXL01.1NPB,1
nonroad,2021,MLHAL09.0SQC,KLHAL09.0SQC,KLHAL09.0SQC,1
nonroad,2016,GLHAL10.5SQC,ELHAL10.5SQC,ELHAL10.5SQC,1
nonroad,2018,JLHAL10.5SQC,ELHAL10.5SQC,ELHAL10.5SQC,1
nonroad,2021,MLHAL7.01SQC,ELHAL7.01SQC,ELHAL7.01SQC,1
nonroad,2025,STYCL2.29A41,PTYCL2.29A41,PTYCL2.29A41,1
nonroad,2024,RKHXL03.4TCG,,RKHXL03.4TCG,0
nonroad,2025,SYDXL03.3NDA,PYDXL03.3NDA,PYDXL03.3NDA,1
nonroad,2025,SYDXL.320H1E,RYDXL.320H1E,RYDXL.320H1E,1
nonroad,2025,SYDXL.436H1E,RYDXL.436H1E,RYDXL.436H1E,1
nonroad,2025,SKBXL03.3E2D,KKBXL03.3E2D,KKBXL03.3E2D,1
nonroad,2025,SDICL01.8LEB,RDICL01.8LEB,KDICL01.8LEB,6
nonroad,2024,RCEXL050.AAD,,RCEXL050.AAD,0
nonroad,2025,SSZXL02.2VNL,JSZXL02.2VNL,JSZXL02.2VNL,1
nonroad,2025,SYDXL03.8HDA,RYDXL03.8HDA,RYDXL03.8HDA,1
nonroad,2025,SMVXL65.4BBA,9MVXL65.4BBA,SMVXL65.4BBA,0
nonroad,2025,SCEXL015.AAJ,ECEXL015.AAJ,CCEXL015.AAJ,2
nonroad,2025,SYDXL02.1NFC,NYDXL02.1NFC,NYDXL02.1NFC,1
nonroad,2025,SKBXL03.8CMD,GKBXL03.8CMD,GKBXL03.8CMD,1
nonroad,2024,RCEXL95.0AAA,,RCEXL95.0AAA,0
nonroad,2025,SYDXL.570NUB,RYDXL.570NUB,RYDXL.570NUB,1
nonroad,2025,SKBXL03.8P5D,,SKBXL03.8P5D,0
nonroad,2025,SYDXL01.6NGA,PYDXL01.6NGA,PYDXL01.6NGA,1
nonroad,2025,SDZXL02.9020,,SDZXL02.9020,0
nonroad,2025,SYDXL03.3S4N,PYDXL03.3S4N,PYDXL03.3S4N,1
nonroad,2025,SVPXL16.1ACC,RVPXL16.1ACC,LVPXL16.1ACC,4
nonroad,2025,SYDXL03.3S4T,RYDXL03.3S4T,RYDXL03.3S4T,1
nonroad,2025,SYDXL03.3NGA,PYDXL03.3NGA,PYDXL03.3NGA,1
nonroad,2025,SFPXL06.7CLA,,SFPXL06.7CLA,0
nonroad,2025,SDZXL07.8047,,SDZXL07.8047,0
nonroad,2025,SPKXL01.1J2V,RPKXL01.1J2V,LPKXL1.13J2V,5
nonroad,2025,SDZXL06.1048,,SDZXL06.1048,0
nonroad,2025,SDZXL05.2124,,SDZXL05.2124,0
nonroad,2025,SPKXL04.4SU1,RPKXL04.4SU1,LPKXL04.4SU1,5
nonroad,2025,SDZXL06.1049,,SDZXL06.1049,0
nonroad,2025,SY9XL12.7DAA,KY9XL12.7DAA,KY9XL12.7DAA,1
nonroad,2025,SKHXL03.4TCR,,SKHXL03.4TCR,0
nonroad,2021,MFPXL04.5SCB,LFPXL04.5SCB,LFPXL04.5SCB,1
nonroad,2025,SDZXL03.6018,,SDZXL03.6018,0
nonroad,2019,KCEXL30.0AAE,,KCEXL30.0AAE,0
nonroad,2016,GLHAL12.0SQC,ELHAL12.0SQC,ELHAL12.0SQC,1
nonroad,2023,PFPXL20.1T4B,JFPXL20.1T4B,JFPXL20.1T4B,1
nonroad,2020,LFPXL20.1T4B,JFPXL20.1T4B,JFPXL20.1T4B,1
nonroad,2026,TJDXL02.9121,DJDXL02.9121,DJDXL02.9121,1
nonroad,2026,TJDXL09.0114,CJDXL09.0114,CJDXL09.0114,1
nonroad,2026,TJDXL13.5179,SJDXL13.5179,SJDXL13.5179,1
nonroad,2025,SMVXL03.3AAK,7MVXL03.3AAF,SMVXL03.3AAK,0
nonroad,2022,NCEXL06.7AAL,,NCEXL06.7AAL,0
nonroad,2019,KCEXL06.7AAL,,KCEXL06.7AAL,0
nonroad,2014,ECEXL06.7AAL,,ECEXL06.7AAL,0
nonroad,2020,LCEXL04.5AAJ,,LCEXL04.5AAJ,0
nonroad,2025,SCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2026,TSZXL02.2ZTA,FSZXL02.2ZTA,FSZXL02.2ZTA,1
nonroad,2025,SJDXL04.5317,NJDXL04.5317,NJDXL04.5317,1
nonroad,2025,SDZXL03.6063,,SDZXL03.6063,0
nonroad,2021,MCEXL06.7AAK,,MCEXL06.7AAK,0
nonroad,2019,KCEXL06.7AAK,,KCEXL06.7AAK,0
nonroad,2018,JCEXL06.7AAK,,JCEXL06.7AAK,0
nonroad,2025,SDZXL06.1061,,SDZXL06.1061,0
nonroad,2026,TSZXL03.0RXB,FSZXL03.0RXB,FSZXL03.0RXB,1
nonroad,2025,SDZXL05.7052,,SDZXL05.7052,0
nonroad,2025,SFPXL03.6EH1,RFPXL03.6EH1,MFPXL03.6EH1,2
nonroad,2025,SICLL01.8F3N,PICLL01.8F3N,PICLL01.8F3N,1
nonroad,2025,SFPXL03.4DEK,LFPXL03.4DEK,LFPXL03.4DEK,1
nonroad,2025,STTVL02.9WMS,MTTVL02.9WMS,LTTVL02.9WMS,2
nonroad,2025,SFPXL02.8DE1,RFPXL02.8DE1,RFPXL02.8DE1,1
nonroad,2024,RCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2020,LCEXL02.8AAB,ECEXL02.8AAB,ECEXL02.8AAB,1
nonroad,2026,TFPXL10.3TR3,JFPXL10.3TR3,JFPXL10.3TR3,1
nonroad,2025,SMVXL01.8EDB,GMVXL01.3EDB,GMVXL01.3EDB,1
nonroad,2025,SMVXL03.3EAC,KMVXL03.3EAC,KMVXL03.3EAC,1
nonroad,2026,TPKXL07.0PW2,SPKXL07.0PW2,FPKXL07.0PW2,11
nonroad,2023,PFPXL03.6EK1,NFPXL03.6EK1,NFPXL03.6EK1,1
nonroad,2026,TPKXL01.7J2V,SPKXL01.7J2V,LPKXL1.66J2V,6
nonroad,2026,TKBXL01.5FCC,DKBXL01.5FCC,DKBXL01.5FCC,1
nonroad,2026,TPKXL01.5N3T,SPKXL01.5N3T,PPKXL01.5N3T,3
nonroad,2025,SCEXL03.3BAA,ECEXL03.3BAA,CCEXL03.3BAA,3
nonroad,2025,SKLXL06.7AAP,,SKLXL06.7AAP,0
nonroad,2025,SKLXL23.2FDE,MKLXL23.2FDE,MKLXL23.2FDE,1
nonroad,2018,JFPXL12.9TSS,,JFPXL12.9TSS,0
nonroad,2024,RCEXL03.3BAA,ECEXL03.3BAA,CCEXL03.3BAA,3
nonroad,2026,TKBXL02.4END,DKBXL02.4END,DKBXL02.4END,1
nonroad,2026,TICLL01.1B3X,GICLL1.12B3X,DICLL1.12B3X,4
nonroad,2026,TPKXL04.4NL1,SPKXL04.4NL1,CPKXL04.4NL1,14
nonroad,2026,TLHAL08.0SWC,PLHAL08.0SWC,PLHAL08.0SWC,1
nonroad,2026,TDCLL01.2D8G,,TDCLL01.2D8G,0
nonroad,2026,TDCLL01.8HTV,RDCLL01.8HTV,RDCLL01.8HTV,1
nonroad,2026,TDZXL02.2110,SDZXL02.2110,SDZXL02.2110,1
nonroad,2026,TKBXL03.3DCC,SKBXL03.3DCC,SKBXL03.3DCC,1
nonroad,2026,TDZXL03.6063,SDZXL03.6063,SDZXL03.6063,1
nonroad,2025,SDICL03.4LEC,RDICL03.4LEC,HDICL03.4LEC,8
nonroad,2026,TCEXL17.0AAA,,TCEXL17.0AAA,0
nonroad,2026,TFPXL15.9T4U,,TFPXL15.9T4U,0
nonroad,2026,THZXL.347C32,SHZXL.347C32,NHZXL.347C32,4
nonroad,2026,TLHAL24.2VQT,GLHAL24.2VQT,GLHAL24.2VQT,1
nonroad,2026,TCEXL015.AAH,DCEXL015.AAH,CCEXL015.AAH,2
nonroad,2026,TCEXL19.0AAA,ECEXL19.0AAA,ECEXL19.0AAA,1
nonroad,2026,TYDXL03.3NDA,,TYDXL03.3NDA,0
nonroad,2025,SLHAL45.0ESP,GLHAL45.0ESP,GLHAL45.0ESP,1
nonroad,2026,TVSXL10.8STV,,TVSXL10.8STV,0
nonroad,2023,PCEXL03.8AAF,KCEXL03.8AAF,KCEXL03.8AAF,1
nonroad,2019,KCEXL03.8AAF,,KCEXL03.8AAF,0
nonroad,2020,LFPXL06.7SDA,JFPXL06.7SDA,JFPXL06.7SDA,1
nonroad,2026,TDICL03.4LEA,SDICL03.4LEA,HDICL03.4LEA,9
nonroad,2026,TYDXL01.6NKA,PYDXL01.6NKA,PYDXL01.6NKA,1
nonroad,2025,SCPXL61.1NZS,RCPXL45.8NZS,NCPXL45.8NZS,3
nonroad,2026,TMMLL02.1E35,DMMLL02.7C49,DMMLL02.7C49,1
nonroad,2015,FCEXL03.8AAA,,FCEXL03.8AAA,0
nonroad,2026,TCEXL50.0AAH,,TCEXL50.0AAH,0
nonroad,2026,TYDXL02.1HKA,PYDXL02.1HKA,PYDXL02.1HKA,1
nonroad,2026,TCEXL0275AAK,PCEXL0275AAK,PCEXL0275AAK,1
nonroad,2026,TCEXL08.9AAL,FCEXL08.9AAL,FCEXL08.9AAL,1
nonroad,2026,TCEXL04.5AAJ,FCEXL04.5AAJ,FCEXL04.5AAJ,1
nonroad,2025,SJDXL13.5334,MJDXL13.5334,MJDXL13.5334,1
nonroad,2024,RCEXL03.8AAC,GCEXL03.8AAC,GCEXL03.8AAC,1
nonroad,2022,NCEXL03.8AAC,GCEXL03.8AAC,GCEXL03.8AAC,1
nonroad,2025,SCEXL04.5AAL,,SCEXL04.5AAL,0
nonroad,2026,TYDXL03.3NGA,PYDXL03.3NGA,PYDXL03.3NGA,1
nonroad,2024,RSZXL15.7QXA,ESZXL15.7QXA,ESZXL15.7QXA,1
