panel,model_year,engine_family,engine_code,engine_test_model,pollutant,test_type,cert_result,adj_result,standard,fel,fcl,df_type,df_value,units
highway,2026,TCEXH0912XEB,XH6,X15 565,N2O,transient,0.1,0.078,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,N2O,transient,0.1,0.078,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,NMHC,transient,0.0,0.002,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,NMHC,transient,0.0,0.002,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,PM,transient,0.0,0.001,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEB,XH6,X15 565,PM,transient,0.0,0.001,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO2,transient,518.0,518.4,,542.0,526.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO2,transient,518.0,518.4,,542.0,526.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO,transient,0.3,0.14,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CO,transient,0.3,0.14,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CH4,transient,0.02,0.0,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,CH4,transient,0.02,0.0,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NOx,transient,0.13,0.065,0.2,,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NOx,transient,0.13,0.065,0.2,,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,N2O,transient,0.09,0.07100000000000001,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,N2O,transient,0.09,0.07100000000000001,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NMHC,transient,0.0,0.004,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,NMHC,transient,0.0,0.004,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,PM,transient,0.0,0.001,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEC,XH2,X15 605V,PM,transient,0.0,0.001,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO2,transient,498.0,498.0,,519.0,504.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO2,transient,498.0,498.0,,519.0,504.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO,transient,0.2,0.01,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CO,transient,0.2,0.01,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CH4,transient,0.02,0.002,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,CH4,transient,0.02,0.002,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NOx,transient,0.15,0.082,0.2,0.18,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NOx,transient,0.15,0.082,0.2,0.18,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,N2O,transient,0.06,0.043000000000000003,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,N2O,transient,0.06,0.043000000000000003,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NMHC,transient,0.01,0.006,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,NMHC,transient,0.01,0.006,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,PM,transient,0.0,0.002,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XED,XH18,X15 500,PM,transient,0.0,0.002,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO2,transient,345.0,345.40000000000003,,529.0,514.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO2,transient,345.0,345.40000000000003,,529.0,514.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO,transient,0.2,0.01,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CO,transient,0.2,0.01,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CH4,transient,0.02,0.0,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,CH4,transient,0.02,0.0,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NOx,transient,0.1,0.037000000000000005,0.2,0.19,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NOx,transient,0.1,0.037000000000000005,0.2,0.19,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,N2O,transient,0.1,0.078,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,N2O,transient,0.1,0.078,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NMHC,transient,0.0,0.0,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,NMHC,transient,0.0,0.0,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,PM,transient,0.0,0.0,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEE,XH6,X15 565,PM,transient,0.0,0.0,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO2,transient,518.0,518.4,,542.0,526.0,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO2,transient,518.0,518.4,,542.0,526.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO,transient,0.3,0.14,15.5,,,Steady-State Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CO,transient,0.3,0.14,15.5,,,Transient Additive,0.14,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CH4,transient,0.02,0.0,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,CH4,transient,0.02,0.0,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NOx,transient,0.13,0.065,0.2,,,Steady-State Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NOx,transient,0.13,0.065,0.2,,,Transient Additive,0.067,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,N2O,transient,0.09,0.07100000000000001,0.1,0.1,,Steady-State Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,N2O,transient,0.09,0.07100000000000001,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NMHC,transient,0.0,0.004,0.14,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,NMHC,transient,0.0,0.004,0.14,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,PM,transient,0.0,0.001,0.01,,,Steady-State Additive,0.001,g/bhp-hr
highway,2026,TCEXH0912XEF,XH2,X15 605V,PM,transient,0.0,0.001,0.01,,,Transient Additive,0.001,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,CO2,transient,677.0,676.9,,705.0,684.0,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,CO,transient,5.0,5.05,14.4,,,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,HCHO,transient,0.0,0.001,,,,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,CH4,transient,0.02,0.02,0.1,0.05,,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,NOx,transient,0.03,0.028,0.2,0.2,,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,N2O,transient,0.01,0.011000000000000001,0.1,0.05,,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,NMHCE,transient,0.04,0.039,0.14,,,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,NMHC,transient,0.04,0.039,0.14,0.14,,,,g/bhp-hr
highway,2026,TCRXE06.4F70,AA-0750,6.4L BGE,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,CO2,transient,526.0,525.5,,547.0,531.0,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,CO,transient,0.5,0.22,15.5,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,NOx,transient,0.08,0.081,0.2,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,N2O,transient,0.04,0.022000000000000002,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,NMHC,transient,0.03,0.006,0.14,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,V,DD8-F,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,CO2,transient,522.0,522.2,,547.0,531.0,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,CO,transient,0.5,0.21,15.5,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,NOx,transient,0.08,0.079,0.2,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,N2O,transient,0.04,0.02,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,NMHC,transient,0.03,0.007,0.14,,,,,g/bhp-hr
highway,2026,TDDXH07.7MDE,VI,DD8-F,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,CO2,transient,492.0,492.3,,511.0,496.0,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,CO,transient,0.0,0.04,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,CH4,transient,0.02,0.001,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,NOx,transient,0.06,0.04,0.2,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,N2O,transient,0.05,0.029,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,NMHC,transient,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIV,DD13,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,CO2,transient,484.0,483.5,,511.0,496.0,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,CO,transient,0.0,0.04,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,CH4,transient,0.02,0.002,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,NOx,transient,0.06,0.042,0.2,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,N2O,transient,0.05,0.033,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,NMHC,transient,0.06,0.056,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8NXE,XIVA,DD13,PM,transient,0.0,0.001,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,CO2,transient,484.0,484.0,,517.0,502.0,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,CO,transient,0.1,0.05,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,CH4,transient,0.03,0.007,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,NOx,transient,0.07,0.069,0.2,0.15,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,N2O,transient,0.07,0.047,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,NMHC,transient,0.01,0.007,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,XIV,DD13HP,PM,transient,0.0,0.001,0.01,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,CO2,transient,499.0,499.1,,517.0,502.0,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,CO,transient,0.1,0.05,15.5,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,NOx,transient,0.08,0.079,0.2,0.15,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,N2O,transient,0.07,0.05,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,NMHC,transient,0.0,0.0,0.14,,,,,g/bhp-hr
highway,2026,TDDXH12.8TCE,X,DD13HP,PM,transient,0.0,0.001,0.01,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,CO2,transient,504.0,503.5,,524.0,509.0,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,CO,transient,0.0,0.03,15.5,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,CH4,transient,0.02,0.003,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,NOx,transient,0.08,0.058,0.2,0.12,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,N2O,transient,0.07,0.052000000000000005,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,NMHC,transient,0.01,0.009000000000000001,0.14,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IVA,DD15TCO,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,CO2,transient,504.0,504.2,,524.0,509.0,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,CO,transient,0.0,0.03,15.5,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,CH4,transient,0.02,0.003,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,NOx,transient,0.08,0.06,0.2,0.12,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,N2O,transient,0.07,0.052000000000000005,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,NMHC,transient,0.0,0.002,0.14,,,,,g/bhp-hr
highway,2026,TDDXH14.8NXE,IV,DD15TCO,PM,transient,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,CO2,transient,512.0,511.90000000000003,,544.0,528.0,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,CO,transient,0.1,0.05,15.5,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,CH4,transient,0.02,0.0,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,NOx,transient,0.06,0.064,0.2,0.2,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,N2O,transient,0.06,0.045000000000000005,0.1,0.1,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,NMHC,transient,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2026,TDDXH15.6GEE,VI,DD16,PM,transient,0.0,0.001,0.01,,,,,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,CO2,transient,610.0,610.3000000000001,,646.0,627.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,CO,transient,3.3000000000000003,2.52,14.4,,,Transient Multiplicative,1.3,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,HCHO,transient,0.0,0.001,,,,Transient Multiplicative,1.421,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,CH4,transient,0.03,0.014,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,NOx,transient,0.03,0.015000000000000001,0.2,0.06,,Transient Multiplicative,2.14,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,N2O,transient,0.02,0.005,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,NMHC,transient,0.05,0.026000000000000002,0.14,,,Transient Multiplicative,1.736,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,PM,transient,0.0,0.002,0.01,,,Transient Additive,0.0006000000000000001,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,CO2,transient,609.0,608.9,,646.0,627.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,CO,transient,3.3000000000000003,2.5300000000000002,14.4,,,Transient Multiplicative,1.3,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,HCHO,transient,0.0,0.001,,,,Transient Multiplicative,1.421,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,CH4,transient,0.04,0.015000000000000001,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,NOx,transient,0.03,0.015000000000000001,0.2,0.06,,Transient Multiplicative,2.14,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,N2O,transient,0.02,0.003,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,NMHC,transient,0.05,0.026000000000000002,0.14,,,Transient Multiplicative,1.736,g/bhp-hr
highway,2026,TFMXE07.3BW7,TTFHJ0NN,Super Duty,PM,transient,0.0,0.002,0.01,,,Transient Additive,0.0006000000000000001,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,CO2,transient,610.0,610.3000000000001,,646.0,627.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,CO,transient,3.3000000000000003,2.52,14.4,,,Transient Multiplicative,1.3,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,HCHO,transient,0.0,0.001,,,,Transient Multiplicative,1.421,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,CH4,transient,0.03,0.014,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,NOx,transient,0.03,0.015000000000000001,0.2,0.06,,Transient Multiplicative,2.14,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,N2O,transient,0.02,0.005,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,NMHC,transient,0.05,0.026000000000000002,0.14,,,Transient Multiplicative,1.736,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,PM,transient,0.0,0.002,0.01,,,Transient Additive,0.0009000000000000001,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,CO2,transient,609.0,608.9,,646.0,627.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,CO,transient,3.3000000000000003,2.5300000000000002,14.4,,,Transient Multiplicative,1.3,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,HCHO,transient,0.0,0.001,,,,Transient Multiplicative,1.421,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,CH4,transient,0.04,0.015000000000000001,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,NOx,transient,0.03,0.015000000000000001,0.2,0.06,,Transient Multiplicative,2.14,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,N2O,transient,0.02,0.003,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,NMHC,transient,0.05,0.026000000000000002,0.14,,,Transient Multiplicative,1.736,g/bhp-hr
highway,2026,TFMXE07.3BWU,TTFHJ0NJ,Super Duty,PM,transient,0.0,0.002,0.01,,,Transient Additive,0.0009000000000000001,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO2,transient,526.0,525.9,,555.0,539.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,transient,0.5,0.45,15.5,,,Steady-State Multiplicative,1.25,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,transient,0.5,0.45,15.5,,,Transient Multiplicative,1.22,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,transient,0.0,0.0,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,transient,0.0,0.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CH4,transient,0.03,0.011000000000000001,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,transient,0.13,0.059000000000000004,0.2,,,Steady-State Multiplicative,7.5920000000000005,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,transient,0.13,0.059000000000000004,0.2,,,Transient Multiplicative,2.248,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,N2O,transient,0.07,0.051000000000000004,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,transient,0.01,0.007,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,transient,0.01,0.007,0.14,,,Transient Multiplicative,1.721,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,transient,0.0,0.0,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,transient,0.0,0.0,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO2,transient,526.0,525.6,,555.0,539.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,transient,0.5,0.42,15.5,,,Steady-State Multiplicative,1.25,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CO,transient,0.5,0.42,15.5,,,Transient Multiplicative,1.22,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,transient,0.0,0.001,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,HCHO,transient,0.0,0.001,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,CH4,transient,0.03,0.01,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,transient,0.11,0.047,0.2,,,Steady-State Multiplicative,7.5920000000000005,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NOx,transient,0.11,0.047,0.2,,,Transient Multiplicative,2.248,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,N2O,transient,0.08,0.057,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,transient,0.01,0.004,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,NMHC,transient,0.01,0.004,0.14,,,Transient Multiplicative,1.721,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,transient,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7F45,TTBCYENE,4V F-Series,PM,transient,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO2,transient,520.0,519.9,,555.0,539.0,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO,transient,0.2,0.15,15.5,,,Steady-State Multiplicative,1.04,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CO,transient,0.2,0.15,15.5,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,HCHO,transient,0.0,0.0,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,HCHO,transient,0.0,0.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,CH4,transient,0.03,0.007,0.1,0.1,,Transient Additive,0.02,g/bhp-hr
highway,2026,TFMXH06.7P4A,TTFHTRDM,4V F-Series,NOx,transient,0.04,0.026000000000000002,0.2,0.06,,Steady-State Multiplicative,2.682,g/bhp-hr
